case_id,reason_code,product_category,payment_method,order_value,time_to_dispute_days,days_remaining_to_respond,delivery_confirmed,communication_logs_present,device_ip_match_score,listing_accuracy_score,customer_prior_disputes,customer_account_age_days,_true_win_prob_debug_only,merchant_won
fce6dbca-9f4f-436a-ade9-f4e251cc7639,fraud_card_not_present,digital_goods,card,2822.5,12,17,signed_confirmation,False,0.246,0.258,0,693,0.2309,False
1c2be019-a5ad-454b-a2a3-066d67afcb54,not_as_described,electronics,card,2210.54,3,4,signed_confirmation,True,0.411,0.447,0,1114,0.3567,False
c58a951d-882a-4e65-a812-19158e16a77f,subscription_not_cancelled,groceries,card,775.68,5,3,delivered_no_signature,False,0.91,0.762,1,117,0.4842,True
6dfc5bcf-82ca-4987-8b81-0df50c670276,not_as_described,beauty,wallet,786.51,11,11,in_transit,False,0.393,0.846,0,654,0.8652,True
a0097d55-f498-4d7a-81e5-bc86c4d8dc9d,item_not_received,groceries,card,797.74,21,9,in_transit,False,0.205,0.82,1,435,0.5596,False
69e1e91d-da99-476a-8ef3-bfc38b36cb80,item_not_received,apparel,upi,1683.77,34,16,signed_confirmation,True,0.45,0.38,0,613,0.9417,True
2ec8a1e4-abe5-463b-8b88-659db32f7af8,subscription_not_cancelled,groceries,wallet,6915.01,4,14,signed_confirmation,False,0.451,0.718,0,188,0.244,False
cdcbe2c8-0df4-4082-8074-fee95f3d7785,not_as_described,apparel,wallet,631.03,4,12,delivered_no_signature,True,0.546,0.762,0,261,0.7061,False
cba98072-2d5d-478a-aeef-7b3d6b052cd9,fraud_card_not_present,apparel,upi,1099.03,4,15,signed_confirmation,True,0.125,0.347,1,337,0.7412,False
6416b5c5-c1ff-4275-8c82-508a9be78f52,duplicate_charge,apparel,upi,188.6,2,6,signed_confirmation,True,0.193,0.855,1,140,0.6102,True
ef4ac2da-82e2-44f1-81ce-2368ef8943c4,item_not_received,apparel,wallet,1666.06,6,2,in_transit,True,0.21,0.643,0,273,0.4616,True
197a539a-805e-4be8-88c5-266a4c1e8f4c,item_not_received,groceries,card,4549.81,1,4,signed_confirmation,True,0.391,0.702,1,1637,0.9148,True
9032f572-186a-4e89-8551-0a131bb749d1,fraud_card_not_present,apparel,card,1550.66,2,18,signed_confirmation,True,0.305,0.818,2,191,0.2112,True
c28fb96b-1731-4c88-b486-8090d30e6307,fraud_card_not_present,beauty,card,634.76,32,10,signed_confirmation,True,0.718,0.687,0,103,0.3904,False
862263eb-5839-405b-ab99-ee488dce6237,not_as_described,apparel,card,435.94,6,18,delivered_no_signature,True,0.648,0.763,1,344,0.7521,True
43fb6b12-7a19-4d35-9c67-819759afc4a1,not_as_described,digital_goods,card,218.85,3,5,signed_confirmation,False,0.599,0.676,0,144,0.2842,False
8f535208-23b5-4916-900a-78538374546f,fraud_card_not_present,apparel,wallet,272.24,1,4,signed_confirmation,False,0.376,0.536,1,172,0.8737,False
ca4b5ce4-1920-42a1-8c7b-fa5ffd523b24,fraud_card_not_present,home_goods,card,432.45,5,4,signed_confirmation,False,0.812,0.664,1,103,0.5455,False
7710ec0d-10b9-47f5-8937-7a1b5b68f863,item_not_received,groceries,wallet,2432.76,3,7,signed_confirmation,False,0.653,0.508,0,125,0.9552,True
ff566d0b-2588-4234-afd0-0b6bb410ab80,not_as_described,digital_goods,card,673.59,1,2,delivered_no_signature,False,0.422,0.603,0,399,0.6457,True
bd685df7-23cf-49b8-84f0-ad43c6e55547,item_not_received,groceries,card,2443.47,3,3,signed_confirmation,True,0.235,0.616,3,267,0.9356,False
76ac18d2-477d-46cf-a67c-7d73ba00f853,duplicate_charge,beauty,upi,481.27,1,10,signed_confirmation,True,0.475,0.452,2,53,0.7843,True
db15a06a-7473-4600-b8ec-1a8601ee602c,item_not_received,beauty,netbanking,1203.13,4,3,signed_confirmation,True,0.408,0.579,1,653,0.8838,True
ebe47a32-c11d-4ca5-ae85-54f431360526,duplicate_charge,electronics,card,2021.51,7,13,delivered_no_signature,False,0.24,0.753,1,36,0.8305,True
6d335a62-8280-4daa-a604-a65b5db81a89,fraud_card_not_present,apparel,card,3199.73,2,20,delivered_no_signature,True,0.104,0.622,1,19,0.1455,False
06cf38de-2ab4-4b1d-8e0f-5fcd39cef869,not_as_described,apparel,upi,1634.06,11,15,delivered_no_signature,False,0.58,0.794,0,299,0.5132,True
a826d546-00dc-44b4-bcd1-3ea3ecb4a7d4,not_as_described,groceries,upi,1514.95,20,2,signed_confirmation,False,0.854,0.704,1,713,0.4662,True
630c842f-6207-4c88-8c23-bf45d32b0914,item_not_received,apparel,wallet,2131.53,8,2,delivered_no_signature,False,0.884,0.864,0,136,0.7357,True
c48c99be-b700-418a-a154-18b8171915a8,item_not_received,apparel,card,372.69,42,2,in_transit,False,0.786,0.77,0,30,0.0773,False
c20fb146-c68c-40b4-89c9-6db2dc647457,fraud_card_not_present,home_goods,upi,385.66,8,13,signed_confirmation,False,0.737,0.454,0,1661,0.4626,False
df57ab14-b00a-488d-acce-c3a2f1626574,duplicate_charge,electronics,upi,230.56,6,3,signed_confirmation,False,0.1,0.576,2,297,0.554,False
a3b1a9d0-ee8c-454a-be90-66a7c1fe5fa2,item_not_received,apparel,card,621.37,14,2,delivered_no_signature,True,0.184,0.906,0,554,0.5125,False
d79c7b17-eded-4c65-8102-efca43c61d64,fraud_card_not_present,apparel,card,546.28,28,2,not_shipped,False,0.435,0.796,0,1273,0.2966,False
90ee6d27-aedd-4fc6-81b3-e8ac99e8907b,not_as_described,beauty,wallet,956.27,17,20,delivered_no_signature,True,0.507,0.517,0,1165,0.6912,False
7a117af2-fde2-48ac-ad26-aa314e37b618,not_as_described,electronics,card,798.55,13,10,signed_confirmation,False,0.438,0.489,1,899,0.6364,False
d6016b0c-b212-466c-8f7f-21c3faf1a5d7,not_as_described,beauty,card,3492.33,16,11,delivered_no_signature,False,0.221,0.768,2,653,0.0865,False
515f7e67-d5eb-41b0-9ec6-92b5307f26f2,not_as_described,apparel,card,3793.13,34,17,signed_confirmation,False,0.167,0.558,2,221,0.4774,True
2320fe07-0fea-4bc0-8576-be3c10583a38,item_not_received,electronics,card,3301.77,4,17,signed_confirmation,True,0.498,0.552,0,251,0.8926,True
0fa0eb09-b6b7-4867-be71-731eb4549799,subscription_not_cancelled,beauty,upi,1482.4,1,20,not_shipped,True,0.608,0.296,0,231,0.5664,False
daaa5684-7f22-4533-8da5-2cf132540393,duplicate_charge,electronics,card,1427.33,5,1,signed_confirmation,False,0.644,0.775,1,698,0.2217,False
205fc16c-5fd9-4aa5-abd1-a31f2105cd3c,item_not_received,home_goods,upi,571.71,5,5,signed_confirmation,False,0.829,0.416,0,268,0.5697,False
060ae31d-4e46-49af-992c-b6660aab1c47,not_as_described,beauty,upi,707.49,2,5,signed_confirmation,False,0.489,0.87,0,649,0.783,True
d7e9aa3d-d211-45fe-b84f-ccb1695a433d,subscription_not_cancelled,apparel,wallet,955.22,11,13,delivered_no_signature,False,0.805,0.689,1,88,0.193,False
cd5887d7-1840-443e-a12a-24e4722dc3e7,item_not_received,beauty,wallet,501.13,12,8,signed_confirmation,True,0.923,0.74,0,299,0.9377,True
26dadd99-dc2d-4b71-9678-89e115fa5fc7,not_as_described,groceries,card,633.7,6,13,delivered_no_signature,True,0.092,0.217,0,375,0.6892,True
dde3528e-b829-4b3b-aa9d-6e40f66f87df,item_not_received,beauty,card,589.37,5,3,delivered_no_signature,True,0.505,0.223,1,100,0.8668,True
55056bf8-c77f-4f85-be20-dbd03bf4e0bb,item_not_received,electronics,upi,1598.0,5,18,signed_confirmation,False,0.727,0.646,1,182,0.5916,False
1d9d398a-c22a-477b-a633-af3856d85e3b,item_not_received,electronics,upi,1265.17,6,11,not_shipped,False,0.338,0.343,0,257,0.0559,False
f2c8d8db-7273-4adb-adab-5169b5c0ba7f,item_not_received,apparel,upi,1546.89,5,14,delivered_no_signature,True,0.928,0.353,1,46,0.9303,True
4e7f14b1-b28e-4c5f-a7a9-cb9cb51259fd,item_not_received,digital_goods,card,1704.83,18,16,delivered_no_signature,False,0.769,0.519,0,1555,0.3065,False
bef78d54-e034-461f-8ba5-d475d0210f64,item_not_received,groceries,card,369.87,4,17,delivered_no_signature,False,0.421,0.236,1,39,0.6144,False
4c0e481a-1d54-47d4-92fd-a3f7501e0003,fraud_card_not_present,digital_goods,upi,1722.01,2,9,signed_confirmation,False,0.768,0.317,4,378,0.2772,False
87d24441-689b-4435-ad2a-9ae169a67e47,fraud_card_not_present,apparel,upi,2050.76,4,9,in_transit,True,0.293,0.452,0,263,0.2645,False
701c7158-0c4d-499a-9909-27014ec2eaac,item_not_received,digital_goods,card,1895.43,12,18,delivered_no_signature,True,0.291,0.478,1,266,0.8353,True
38fbba9b-fc1c-47d2-b641-bc83897d8b70,item_not_received,groceries,upi,277.18,12,18,delivered_no_signature,False,0.507,0.608,0,127,0.4792,False
f74cbde3-c092-4073-b01d-49577d7bd0fc,fraud_card_not_present,digital_goods,upi,244.31,2,15,delivered_no_signature,False,0.693,0.524,2,229,0.491,False
25dc2e00-f754-4f04-a9a2-5c065b90ffae,not_as_described,groceries,upi,1003.16,2,20,not_shipped,True,0.794,0.628,0,492,0.3413,False
dbddd080-44ca-44de-96a4-68a76513e3d7,subscription_not_cancelled,apparel,upi,422.61,23,15,signed_confirmation,True,0.546,0.449,1,638,0.723,False
743e38e3-be52-4c07-aaf0-98fee1266087,item_not_received,beauty,wallet,1550.86,1,11,delivered_no_signature,False,0.45,0.535,1,81,0.5608,False
393968d7-b158-4978-9f1c-eed9251a7fa2,fraud_card_not_present,electronics,upi,1611.33,9,21,not_shipped,False,0.723,0.931,0,140,0.803,True
672d2a0a-7bdd-44a9-b255-9c9a448ddbc3,subscription_not_cancelled,electronics,upi,278.16,5,1,signed_confirmation,False,0.495,0.763,1,589,0.7336,True
1e903cce-e99e-4bd7-b4fa-6a738e824cd0,item_not_received,groceries,upi,489.85,1,3,delivered_no_signature,False,0.326,0.326,1,309,0.4185,True
1b2670c7-fd24-4c69-b9b0-2cbd5979df2d,item_not_received,electronics,upi,883.73,1,12,signed_confirmation,False,0.578,0.413,1,347,0.9372,True
85fae51e-c0b1-44b3-a948-af11fccec036,fraud_card_not_present,digital_goods,card,347.72,39,3,not_shipped,True,0.093,0.434,0,511,0.0265,False
9a27e71c-e29e-4b81-ac2b-2150566ef782,duplicate_charge,beauty,upi,795.46,3,9,in_transit,True,0.304,0.895,1,574,0.4604,False
b9b2216e-97e3-437a-ad21-c398e5d36cab,subscription_not_cancelled,apparel,card,2497.43,17,20,signed_confirmation,False,0.29,0.593,0,17,0.5739,False
dc3d4815-5ec4-438d-bd24-6d0ce698f9a5,fraud_card_not_present,groceries,upi,1370.65,1,14,signed_confirmation,False,0.688,0.837,0,161,0.4523,False
f5765c1a-02ec-4ca5-bbda-5bf36b34c5db,item_not_received,digital_goods,card,420.63,24,8,delivered_no_signature,False,0.198,0.517,0,683,0.2114,False
ff56d89f-3721-480d-b58f-c74458ca10cb,fraud_card_not_present,groceries,card,2682.46,4,1,in_transit,False,0.283,0.79,1,438,0.2599,False
642631eb-e72f-4546-992f-89116fd7c086,item_not_received,electronics,card,1305.5,34,5,delivered_no_signature,False,0.348,0.398,1,435,0.7288,True
60e50b48-764e-4450-8819-0e8fccf26f6a,fraud_card_not_present,digital_goods,netbanking,299.32,19,3,signed_confirmation,False,0.828,0.582,1,133,0.6489,False
b9026a41-4126-44f9-ba66-4d30cdc8ade5,item_not_received,home_goods,card,918.2,2,3,signed_confirmation,True,0.491,0.83,0,122,0.8761,True
4b5eff65-a58f-4df6-85c1-54debca4b0e3,fraud_card_not_present,electronics,card,753.34,4,2,delivered_no_signature,True,0.708,0.463,0,51,0.5912,True
1a027baa-24b3-4ae3-b184-131b9877ae90,not_as_described,apparel,card,884.13,5,4,signed_confirmation,False,0.203,0.683,1,349,0.7476,False
f0f12d59-92aa-40ed-a11a-868cdf3c86c4,fraud_card_not_present,groceries,upi,224.03,20,17,delivered_no_signature,False,0.692,0.749,2,66,0.8243,True
9bc7b859-dca3-40b4-9295-e20dca9444c3,fraud_card_not_present,groceries,wallet,1259.62,1,11,signed_confirmation,False,0.686,0.698,0,7,0.8458,True
fca08806-39b3-4985-a9e8-d221a7d1d9e1,not_as_described,groceries,wallet,1450.26,7,1,not_shipped,False,0.769,0.691,2,514,0.4023,False
5b0da2f1-deb8-42fb-a641-0d842fc433f2,item_not_received,groceries,card,220.43,15,18,in_transit,False,0.203,0.287,1,122,0.2257,False
8065892a-2dfd-4edb-a174-29466193a141,fraud_card_not_present,apparel,card,144.08,12,21,signed_confirmation,False,0.134,0.931,1,236,0.5483,True
2bd479d6-2c36-4a4a-b5fb-cf8f7dcaa55e,duplicate_charge,beauty,card,1697.68,23,13,delivered_no_signature,False,0.653,0.271,0,484,0.0836,False
f510fdea-bc97-4491-958e-93b4c4c3fce2,not_as_described,groceries,card,5777.13,4,2,delivered_no_signature,True,0.466,0.383,3,744,0.7849,False
1d256a57-1b6e-46aa-8a2c-68f8ee6600ed,duplicate_charge,electronics,upi,312.3,3,10,signed_confirmation,True,0.671,0.888,1,22,0.7317,True
a725dee0-5bb1-4abf-a6cc-43fd5f8843be,item_not_received,digital_goods,upi,170.16,2,5,signed_confirmation,False,0.365,0.52,0,22,0.5233,False
89234b1e-bfd1-4b11-939d-e0687fb55287,fraud_card_not_present,digital_goods,card,642.65,3,5,signed_confirmation,False,0.45,0.526,0,150,0.6575,True
b1f80ba3-7468-403c-a1d5-c3b7a19deec7,fraud_card_not_present,electronics,upi,4205.01,4,14,delivered_no_signature,False,0.286,0.741,1,69,0.7172,True
26565435-c69e-4879-94d6-d6b5e718a4d3,duplicate_charge,digital_goods,upi,2258.83,2,17,in_transit,True,0.285,0.958,2,187,0.8245,False
54b3a9b2-18dd-43bb-b060-752190a29ee2,duplicate_charge,beauty,card,785.58,18,18,delivered_no_signature,False,0.521,0.306,2,148,0.398,True
d7b7041f-b184-4026-b874-fc48c7bd3554,not_as_described,electronics,netbanking,695.41,11,10,delivered_no_signature,False,0.733,0.816,0,480,0.5525,True
7cf1ff96-f990-4e58-a985-0b0ac72241af,not_as_described,groceries,wallet,443.19,3,11,in_transit,False,0.174,0.65,1,676,0.6813,True
044e8d78-dfb3-4972-9a2d-e15733a1df78,item_not_received,beauty,upi,1107.13,2,8,signed_confirmation,False,0.25,0.468,0,122,0.6959,False
217c2b87-2b86-4c78-85e6-cd0d3e6c0c28,fraud_card_not_present,groceries,netbanking,368.53,3,7,in_transit,False,0.223,0.381,0,1627,0.4527,False
935fc260-1cf8-46d1-9c55-7b4316d2c244,fraud_card_not_present,apparel,card,704.16,10,15,signed_confirmation,True,0.388,0.575,1,203,0.7446,True
f9ee4e50-eb73-4090-8b1a-3586da67c2bf,item_not_received,groceries,card,545.82,3,11,signed_confirmation,False,0.091,0.762,0,159,0.6931,True
c297407c-81c7-4b23-8a35-970d18548e65,duplicate_charge,groceries,upi,2405.33,8,2,not_shipped,False,0.595,0.776,0,920,0.8539,True
0700f8d7-baa1-40bc-8fe3-c7ee785120c5,item_not_received,beauty,upi,1520.74,9,8,signed_confirmation,False,0.267,0.564,3,324,0.7968,True
2a8089b9-55fa-46cd-98d8-4aa3483239f1,subscription_not_cancelled,electronics,upi,199.1,11,13,signed_confirmation,True,0.611,0.759,1,65,0.3553,False
d7ce7437-b635-487e-987f-88d611c6050c,not_as_described,apparel,card,376.66,36,14,delivered_no_signature,False,0.543,0.9,1,184,0.7006,True
7f5b19fc-ab8f-47c5-b6de-18ab1106c5ab,item_not_received,digital_goods,wallet,7877.98,21,7,not_shipped,True,0.67,0.46,1,649,0.1094,False
36666706-241c-49c5-a8d0-a0681a6b68ea,item_not_received,apparel,upi,799.07,7,19,delivered_no_signature,False,0.716,0.256,0,94,0.4614,False
5ad2b7ae-dc55-4348-a9ec-fded0f862ca4,fraud_card_not_present,apparel,card,1739.02,15,1,delivered_no_signature,False,0.317,0.323,0,641,0.2736,False
eba188ea-9901-4c99-bda8-1ee8fcc5ba48,fraud_card_not_present,electronics,upi,801.04,24,6,delivered_no_signature,False,0.794,0.803,1,489,0.6719,False
7b005644-b242-4288-bc63-6f01f6cc7c6e,not_as_described,home_goods,upi,1608.06,4,16,signed_confirmation,True,0.455,0.697,0,243,0.5918,False
d47b509f-91eb-48c2-b677-71f4ffcfa1f0,item_not_received,digital_goods,upi,445.08,10,18,delivered_no_signature,True,0.366,0.885,0,136,0.6246,False
2539e90f-bc0d-4693-a2d7-606d45869359,not_as_described,beauty,upi,1176.47,23,8,signed_confirmation,False,0.318,0.772,0,223,0.8539,True
cd0c9b43-3c3b-4736-8008-682f8b46cfde,fraud_card_not_present,home_goods,card,2410.54,16,7,signed_confirmation,False,0.918,0.612,1,156,0.6463,True
2e9d9e16-6f79-44f7-b091-e150ce5cfaf1,item_not_received,beauty,card,676.26,18,21,signed_confirmation,False,0.461,0.251,2,407,0.6623,True
9c6c91c4-4fd9-4bf8-8e94-e95abef4911e,duplicate_charge,digital_goods,netbanking,1738.77,8,10,in_transit,False,0.762,0.131,0,3454,0.3936,False
3fbd9478-2d99-4a69-83b5-c3cd1d7acc6d,fraud_card_not_present,apparel,upi,728.06,2,2,delivered_no_signature,False,0.073,0.699,0,115,0.5714,False
2371c0fd-9eff-4c31-969c-c168530c1bbe,item_not_received,electronics,upi,574.78,23,12,signed_confirmation,True,0.623,0.451,0,1193,0.7599,False
519de54b-c339-4e73-b2f2-6d58e0840bbc,fraud_card_not_present,groceries,upi,810.91,4,1,in_transit,True,0.57,0.281,0,24,0.2388,False
784be540-a5c3-4465-be96-49aeb22c7ea1,item_not_received,apparel,upi,3022.25,36,17,signed_confirmation,False,0.877,0.599,0,570,0.768,False
9a5b3d84-fd74-4dc9-8357-954198f5c4e1,fraud_card_not_present,groceries,netbanking,2572.86,14,15,delivered_no_signature,False,0.527,0.413,0,223,0.3154,False
cc77b2ee-5d27-4bc7-9caf-e92ea31bc740,not_as_described,apparel,card,527.35,5,3,in_transit,True,0.056,0.793,0,265,0.5961,False
b3e1dae7-eb7f-46e6-a94f-1e2c0ee9bac6,fraud_card_not_present,apparel,card,1001.95,5,19,signed_confirmation,True,0.469,0.541,1,1264,0.3363,False
a97e03bd-1efd-487f-ab79-fc9b3ac88f9c,item_not_received,digital_goods,netbanking,293.17,33,7,delivered_no_signature,False,0.391,0.549,0,655,0.7649,True
fbc728ee-1e8e-4d54-a135-9e3a7767e17e,not_as_described,apparel,card,453.15,5,15,in_transit,True,0.809,0.339,1,150,0.287,True
e2b163de-d7a2-4673-b3f9-05f2e8abd4fb,duplicate_charge,home_goods,wallet,562.35,30,3,delivered_no_signature,True,0.387,0.783,0,102,0.5987,True
0a83d549-b960-4af4-9b8d-b190c0503597,item_not_received,groceries,card,790.94,8,8,signed_confirmation,True,0.394,0.668,2,57,0.7401,True
ff474716-8523-4fd7-bd2b-004344233946,not_as_described,groceries,upi,1498.82,4,10,signed_confirmation,False,0.661,0.84,2,853,0.8674,True
4e5e0397-2899-406e-9181-6218c0bf0e62,fraud_card_not_present,beauty,upi,2041.78,15,19,in_transit,False,0.892,0.718,0,841,0.6463,True
4d1c1e88-9fc3-4715-ad6f-15bc78d2a11e,not_as_described,apparel,upi,637.53,3,21,delivered_no_signature,True,0.496,0.787,0,163,0.8771,False
964d4f9a-171e-4ff1-8fa1-7b13cfaf13db,duplicate_charge,beauty,upi,824.78,32,14,in_transit,True,0.409,0.463,0,302,0.7653,False
b805d2ad-4504-498d-baab-c6416b3c3362,item_not_received,electronics,upi,1896.4,9,19,not_shipped,False,0.315,0.591,0,156,0.1857,False
9c438973-34c0-4362-91ea-6fb2dae96825,fraud_card_not_present,beauty,card,1035.81,14,7,not_shipped,True,0.58,0.722,0,353,0.5998,True
d0b17d57-e600-426f-8426-f31f174b56bb,fraud_card_not_present,digital_goods,upi,465.61,7,13,signed_confirmation,False,0.651,0.345,1,490,0.611,True
ebc23a04-b947-4064-876e-8df2f71ed7f5,subscription_not_cancelled,electronics,upi,3161.29,4,7,delivered_no_signature,True,0.433,0.792,3,41,0.5122,False
7f4c1f6a-0e52-47d9-9650-bc47633fb139,fraud_card_not_present,groceries,card,642.7,11,4,signed_confirmation,True,0.629,0.612,2,850,0.369,False
a02ca845-3229-4000-8c61-f8ecc52b816f,item_not_received,apparel,upi,911.7,3,21,signed_confirmation,False,0.343,0.641,0,212,0.9444,True
2587a52b-7733-4f61-a499-5051a0437891,not_as_described,groceries,wallet,3745.81,9,18,delivered_no_signature,False,0.475,0.513,0,299,0.5991,True
01718544-58e6-47f4-9433-d44694fcc34a,item_not_received,electronics,card,2995.09,24,10,delivered_no_signature,False,0.319,0.76,1,1406,0.603,False
3606264e-180a-428b-be49-40381b49a20b,fraud_card_not_present,electronics,card,910.42,16,21,delivered_no_signature,False,0.687,0.749,2,587,0.4522,True
dc712081-c3ba-4e9d-a045-dae0f82e87b7,item_not_received,apparel,upi,1321.27,21,20,delivered_no_signature,False,0.686,0.801,1,277,0.5139,False
b65cbff1-e529-483f-9afc-12d571595af9,item_not_received,apparel,upi,2129.52,15,4,not_shipped,True,0.177,0.818,0,204,0.0792,False
98c1c4da-51c7-4e80-bf7e-2a5200bcfb0b,item_not_received,electronics,upi,1511.99,11,13,signed_confirmation,True,0.238,0.601,0,21,0.5946,True
a5b2c3a8-bc2c-484d-b7de-6fe4edef5a3d,item_not_received,home_goods,upi,1029.64,2,21,delivered_no_signature,True,0.638,0.798,0,44,0.9071,True
f5d4c99b-2c26-471c-adc2-8d11ef7c4d74,not_as_described,beauty,upi,826.2,4,14,signed_confirmation,False,0.895,0.552,0,131,0.4157,False
b67ca444-f6a1-46c5-8d9d-046913f69e32,item_not_received,beauty,card,465.4,12,9,delivered_no_signature,True,0.579,0.453,0,44,0.3408,False
a5b96c71-40fd-4a0f-b186-e2e2d8e02b20,fraud_card_not_present,digital_goods,wallet,1212.84,5,12,signed_confirmation,True,0.882,0.773,0,1699,0.4376,True
8fef5fa0-bde3-4172-b6ac-70cb4cec5ab2,not_as_described,electronics,card,413.83,4,9,signed_confirmation,False,0.311,0.808,1,834,0.7684,True
1865cb7b-3a16-4700-b9b1-cdcd04c4dd79,fraud_card_not_present,digital_goods,card,3385.68,18,14,signed_confirmation,True,0.178,0.37,0,7,0.1819,False
3eba2903-cc3a-4cf3-a426-d0b1b6b5275b,fraud_card_not_present,home_goods,card,2367.94,34,17,delivered_no_signature,False,0.839,0.715,0,608,0.7799,True
0b9f9791-4b1c-4829-983a-e860de2ea3ae,subscription_not_cancelled,digital_goods,wallet,1481.94,10,3,in_transit,False,0.943,0.715,0,109,0.1034,False
32690fcd-3e4c-408c-9385-fe9e5555e71b,item_not_received,electronics,netbanking,2029.12,5,5,signed_confirmation,True,0.674,0.887,0,330,0.7297,False
c2e9257b-555b-430e-a3cf-87c42ca56d90,item_not_received,home_goods,upi,4298.42,1,14,signed_confirmation,True,0.748,0.932,0,325,0.9672,True
9514578b-0c3c-4bdc-83cf-6a75c09f5a9e,item_not_received,home_goods,card,737.39,16,1,in_transit,True,0.489,0.733,1,181,0.1804,False
2fc059d1-44e3-47ea-9aa6-ce105e869288,fraud_card_not_present,apparel,netbanking,237.43,14,14,in_transit,True,0.297,0.742,1,29,0.2792,True
887554f2-c0a7-4863-b837-32e552d36092,not_as_described,beauty,upi,621.85,11,4,delivered_no_signature,False,0.594,0.839,0,543,0.4613,True
a6b5245c-974f-4a77-a9e5-c0d4e00f5b4e,duplicate_charge,home_goods,card,983.84,12,17,signed_confirmation,False,0.728,0.636,0,117,0.5931,False
9f7f66f7-7d55-4d1a-b71c-31d1f575fc2a,item_not_received,home_goods,upi,1846.07,7,19,signed_confirmation,True,0.245,0.654,1,160,0.7742,True
4ea1ca5a-69d0-45d1-81e4-cb3b0466cb36,duplicate_charge,digital_goods,wallet,1750.82,3,15,delivered_no_signature,False,0.266,0.601,1,363,0.2424,False
39b0d5f1-e29f-4102-81c3-124181c2501d,not_as_described,groceries,upi,175.36,3,20,delivered_no_signature,False,0.387,0.733,1,1352,0.6283,False
6b242304-04b9-4398-8e85-c6726f4d7190,item_not_received,home_goods,upi,931.04,1,4,delivered_no_signature,False,0.412,0.589,0,96,0.8306,True
0b435ba9-3f2c-4747-9e42-587748cb4fd5,fraud_card_not_present,groceries,upi,2584.37,11,15,signed_confirmation,False,0.05,0.781,2,1157,0.0977,False
c7b5589e-1ed9-460a-94e4-fdf198bc6443,not_as_described,beauty,upi,1468.03,18,13,not_shipped,False,0.016,0.323,2,962,0.4844,False
c0d8ff8f-32b2-4b00-b978-9c55609eab15,fraud_card_not_present,beauty,card,2745.58,1,7,not_shipped,False,0.076,0.55,2,273,0.0297,False
9fa7fc40-0367-4419-926b-e01d16564fd9,not_as_described,electronics,card,1149.26,11,2,signed_confirmation,False,0.233,0.614,1,166,0.6386,False
0fcf6215-8fea-4910-a7c1-b6f83f89b6f1,not_as_described,apparel,card,407.47,11,16,delivered_no_signature,True,0.656,0.256,0,504,0.5031,False
d78cdf8a-23cf-48f1-b56a-ecda0fc56118,subscription_not_cancelled,apparel,card,756.64,35,11,in_transit,True,0.116,0.666,0,6,0.6195,True
832547bd-64a7-4b1b-bc8c-a6cc5469c582,not_as_described,apparel,card,1765.19,3,10,signed_confirmation,False,0.457,0.59,0,408,0.2278,False
9bb09ac1-b5a1-44b1-9fa6-8fc2d4a8bb89,not_as_described,digital_goods,card,2358.91,17,18,in_transit,True,0.606,0.482,0,338,0.3745,False
7b7ef636-b5e7-471a-8144-a4ef476aa2bd,fraud_card_not_present,groceries,card,176.02,6,13,not_shipped,True,0.337,0.341,2,124,0.1727,False
f890a5d2-59dd-4e85-8cc9-7fa5ab11745f,item_not_received,digital_goods,card,165.1,10,17,in_transit,False,0.6,0.575,1,186,0.0826,False
43320eca-6c9e-4e3d-907e-189e708f6a61,duplicate_charge,electronics,card,469.49,37,5,signed_confirmation,False,0.453,0.149,2,744,0.633,False
64fc4d00-0b45-4053-85c1-8808043644c1,fraud_card_not_present,electronics,upi,211.9,7,4,signed_confirmation,False,0.632,0.507,0,38,0.492,False
31359f25-7bea-4d68-b618-afa7a32b6a29,item_not_received,apparel,upi,1288.19,17,11,signed_confirmation,False,0.107,0.786,1,269,0.4031,False
32845fe6-41e0-4e39-9057-5357a5aa51b9,fraud_card_not_present,beauty,upi,1407.27,12,18,signed_confirmation,True,0.553,0.448,0,37,0.6513,False
ddd11bbb-4a8a-4f0a-8dc0-67a98ec13719,not_as_described,apparel,card,662.33,9,2,signed_confirmation,False,0.489,0.948,0,1488,0.8318,True
5e2eca80-c85f-42a7-880b-0f28e4a8d9cc,fraud_card_not_present,home_goods,card,2831.71,14,10,delivered_no_signature,False,0.633,0.672,0,296,0.5857,True
1daa6747-edb7-4540-b88f-fc3eac33b7b2,item_not_received,groceries,card,693.91,12,21,signed_confirmation,False,0.441,0.64,0,978,0.8008,True
99003bd7-d6a2-40bf-9d1b-7b2322fd016b,fraud_card_not_present,beauty,card,383.78,29,8,signed_confirmation,False,0.706,0.189,1,43,0.849,True
64409492-10a7-4e8e-a3d1-8fee695518b4,not_as_described,groceries,upi,769.73,3,21,signed_confirmation,False,0.835,0.667,2,363,0.6681,True
2db9e110-84b7-4970-9995-24bccb9b3e64,fraud_card_not_present,home_goods,upi,1253.24,5,18,signed_confirmation,False,0.271,0.792,0,457,0.4658,False
741138a4-09cb-4983-b918-708cd0b68032,fraud_card_not_present,groceries,card,1575.13,14,12,delivered_no_signature,False,0.871,0.576,1,101,0.4524,True
b7f25363-c04b-41db-8432-d8a3c0f15899,fraud_card_not_present,electronics,card,4562.87,16,15,delivered_no_signature,True,0.773,0.381,2,35,0.5444,False
